correct,id,label,original_id,prediction,scores
False,6217,2,22043,0,"[2.359375, 2.640625, 2.75, 3.046875]"
False,6218,3,22046,2,"[2.734375, 2.5625, 2.546875, 3.921875]"
False,6219,2,22059,0,"[2.375, 2.484375, 2.4375, 3.34375]"
False,6220,2,22062,0,"[2.546875, 3.4375, 2.84375, 2.75]"
True,6221,2,22067,2,"[4.0625, 2.640625, 2.296875, 3.28125]"
False,6222,2,22070,1,"[3.015625, 2.15625, 3.984375, 2.453125]"
False,6223,0,22076,1,"[3.484375, 2.546875, 2.78125, 3.28125]"
True,6224,1,22086,1,"[2.671875, 2.171875, 2.625, 2.890625]"
False,6225,3,22107,0,"[1.9296875, 2.375, 2.234375, 2.09375]"
False,6226,3,22112,2,"[2.59375, 3.5625, 1.953125, 2.796875]"
True,6227,0,22115,0,"[2.890625, 3.6875, 3.1875, 3.28125]"
False,6228,2,22119,0,"[2.203125, 3.0, 3.453125, 2.546875]"
False,6229,1,22120,3,"[2.5, 3.28125, 2.828125, 2.171875]"
False,6230,1,22127,0,"[1.7578125, 3.0, 2.78125, 3.59375]"
True,6231,3,22155,3,"[2.59375, 2.546875, 2.859375, 1.7421875]"
True,6232,3,22175,3,"[5.21875, 3.953125, 3.796875, 3.0625]"
False,6233,3,22178,1,"[3.171875, 2.9375, 4.0, 3.375]"
True,6234,2,22183,2,"[3.671875, 3.015625, 2.828125, 3.765625]"
False,6235,1,22186,3,"[2.53125, 2.671875, 3.171875, 2.34375]"
False,6236,1,22200,2,"[2.96875, 3.09375, 2.609375, 2.984375]"
True,6237,2,22201,2,"[2.953125, 2.515625, 2.0625, 3.3125]"
True,6238,1,22207,1,"[2.328125, 1.828125, 2.203125, 2.53125]"
True,6239,0,22208,0,"[2.5, 3.375, 3.203125, 2.578125]"
True,6240,2,22220,2,"[3.296875, 3.59375, 3.171875, 3.46875]"
False,6241,0,22221,1,"[2.9375, 1.8125, 2.828125, 2.65625]"
True,6242,0,22223,0,"[2.59375, 3.1875, 3.0, 2.8125]"
False,6243,3,22239,0,"[2.796875, 3.28125, 3.546875, 3.328125]"
False,6244,1,22245,3,"[3.0, 3.25, 3.5625, 2.953125]"
True,6245,0,22249,0,"[3.0625, 3.25, 3.90625, 3.15625]"
False,6246,0,22269,1,"[3.140625, 2.921875, 3.0, 3.3125]"
False,6247,2,22270,0,"[2.671875, 3.375, 2.875, 3.421875]"
False,6248,1,22283,3,"[3.21875, 3.046875, 2.921875, 2.625]"
False,6249,0,22293,3,"[2.96875, 4.53125, 3.453125, 2.703125]"
False,6250,2,22307,1,"[2.0, 1.5703125, 2.46875, 2.25]"
False,6251,3,22309,0,"[2.15625, 3.9375, 3.578125, 3.578125]"
False,6252,3,22333,0,"[2.546875, 2.90625, 2.96875, 3.109375]"
False,6253,2,22334,3,"[1.9375, 2.0625, 2.53125, 1.71875]"
False,6254,1,22345,0,"[2.296875, 2.328125, 2.9375, 3.53125]"
True,6255,3,22357,3,"[2.6875, 3.6875, 4.75, 2.515625]"
False,6256,3,22366,0,"[2.78125, 3.484375, 3.734375, 3.15625]"
True,6257,3,22374,3,"[2.65625, 2.796875, 2.75, 2.4375]"
False,6258,0,22385,3,"[2.921875, 2.890625, 2.6875, 2.375]"
False,6259,1,22392,3,"[2.578125, 2.8125, 2.609375, 2.5625]"
True,6260,0,22396,0,"[2.046875, 2.796875, 3.46875, 3.078125]"
False,6261,1,22399,0,"[2.890625, 2.96875, 3.15625, 3.5625]"
True,6262,1,22400,1,"[2.90625, 2.453125, 3.046875, 3.234375]"
False,6263,0,22401,3,"[3.578125, 2.703125, 2.734375, 2.578125]"
False,6264,3,22406,0,"[2.359375, 3.234375, 2.40625, 2.78125]"
False,6265,2,22410,1,"[3.65625, 2.796875, 2.796875, 3.296875]"
False,6266,3,22421,1,"[2.890625, 2.4375, 2.859375, 3.359375]"
False,6267,1,22430,0,"[2.6875, 2.9375, 3.015625, 2.953125]"
True,6268,0,22431,0,"[2.96875, 3.15625, 3.140625, 4.25]"
False,6269,3,22433,0,"[2.25, 2.640625, 2.671875, 2.640625]"
False,6270,3,22438,2,"[3.4375, 3.328125, 2.109375, 2.375]"
False,6271,2,22446,0,"[1.90625, 2.953125, 2.640625, 2.875]"
False,6272,1,22450,3,"[3.765625, 2.71875, 3.8125, 2.453125]"
False,6273,1,22453,2,"[3.453125, 4.0, 1.9453125, 2.578125]"
True,6274,2,22464,2,"[3.046875, 2.625, 1.625, 2.5625]"
False,6275,0,22469,3,"[2.984375, 3.359375, 2.875, 2.859375]"
False,6276,0,22485,3,"[2.1875, 2.4375, 2.703125, 2.171875]"
False,6277,3,22488,0,"[2.4375, 3.21875, 3.234375, 3.21875]"
False,6278,0,22496,3,"[2.8125, 2.671875, 3.078125, 2.171875]"
True,6279,2,22499,2,"[2.65625, 2.90625, 2.375, 2.59375]"
True,6280,2,22500,2,"[2.9375, 2.8125, 2.703125, 3.625]"
False,6281,2,22513,0,"[1.78125, 2.75, 2.21875, 2.65625]"
True,6282,2,22514,2,"[2.984375, 2.375, 2.109375, 3.140625]"
False,6283,0,22525,3,"[2.796875, 3.515625, 3.765625, 2.0625]"
False,6284,0,22533,1,"[2.71875, 2.640625, 3.359375, 3.28125]"
False,6285,3,22544,2,"[3.34375, 3.40625, 2.203125, 3.953125]"
False,6286,1,22551,2,"[3.625, 3.296875, 2.75, 3.875]"
False,6287,1,22554,2,"[3.65625, 2.6875, 2.34375, 2.4375]"
True,6288,2,22557,2,"[3.421875, 2.921875, 2.484375, 2.9375]"
False,6289,3,22560,0,"[2.59375, 3.296875, 3.15625, 2.9375]"
True,6290,1,22584,1,"[3.46875, 2.875, 2.890625, 3.21875]"
False,6291,3,22596,0,"[2.21875, 3.078125, 2.46875, 3.078125]"
False,6292,3,22603,2,"[3.203125, 3.203125, 2.953125, 3.484375]"
False,6293,3,22608,2,"[3.9375, 3.1875, 3.109375, 3.71875]"
True,6294,0,22624,0,"[2.46875, 3.0625, 3.0625, 3.0]"
False,6295,1,22625,0,"[2.578125, 2.921875, 2.921875, 2.890625]"
False,6296,0,22652,3,"[2.71875, 2.671875, 2.75, 2.28125]"
False,6297,2,22654,1,"[3.3125, 2.546875, 2.859375, 3.0625]"
True,6298,3,22657,3,"[2.90625, 3.28125, 4.3125, 2.75]"
False,6299,0,22667,2,"[2.46875, 3.109375, 2.453125, 2.921875]"
False,6300,3,22674,2,"[3.6875, 2.671875, 2.265625, 2.5625]"
False,6301,3,22706,0,"[2.859375, 3.1875, 3.03125, 3.0]"
False,6302,0,22732,2,"[3.140625, 3.0625, 2.75, 2.796875]"
True,6303,2,22736,2,"[3.265625, 3.546875, 2.671875, 3.671875]"
True,6304,3,22757,3,"[3.5625, 2.9375, 3.4375, 2.875]"
False,6305,3,22761,0,"[2.25, 4.46875, 3.234375, 3.34375]"
False,6306,1,22764,0,"[2.765625, 3.65625, 3.25, 3.859375]"
False,6307,2,22776,3,"[2.46875, 3.0, 3.078125, 2.171875]"
False,6308,3,22780,2,"[3.65625, 2.984375, 2.84375, 3.375]"
False,6309,1,22801,3,"[3.421875, 2.84375, 3.34375, 2.171875]"
True,6310,2,22812,2,"[3.203125, 3.34375, 2.46875, 2.75]"
True,6311,0,22823,0,"[2.9375, 4.03125, 3.953125, 3.65625]"
False,6312,2,22824,3,"[2.921875, 3.171875, 3.203125, 2.375]"
False,6313,1,22832,0,"[2.8125, 2.90625, 3.015625, 2.8125]"
False,6314,0,22838,3,"[2.890625, 3.75, 3.40625, 2.5625]"
False,6315,0,22844,3,"[2.875, 3.984375, 3.1875, 2.859375]"
False,6316,3,22850,1,"[2.984375, 2.875, 3.921875, 3.125]"
False,6317,3,22851,1,"[3.421875, 2.359375, 2.953125, 3.25]"
True,6318,3,22853,3,"[2.9375, 3.109375, 3.09375, 2.5]"
True,6319,1,22868,1,"[3.125, 2.25, 2.53125, 3.40625]"
False,6320,0,22874,2,"[2.609375, 3.546875, 2.4375, 2.640625]"
True,6321,2,22875,2,"[3.34375, 3.0625, 2.28125, 2.859375]"
True,6322,0,22877,0,"[2.828125, 4.03125, 3.046875, 3.390625]"
False,6323,1,22902,3,"[2.4375, 3.375, 1.8671875, 1.390625]"
False,6324,2,22906,0,"[3.640625, 3.703125, 3.65625, 4.53125]"
False,6325,3,22913,0,"[2.71875, 3.140625, 3.203125, 3.390625]"
False,6326,0,22919,2,"[3.765625, 2.75, 2.578125, 3.359375]"
True,6327,3,22925,3,"[2.828125, 3.3125, 3.0, 2.359375]"
True,6328,1,22930,1,"[3.734375, 3.1875, 3.546875, 3.359375]"
False,6329,1,22941,3,"[2.984375, 3.46875, 3.3125, 2.375]"
False,6330,1,22943,0,"[2.28125, 3.359375, 2.375, 2.90625]"
False,6331,0,22951,1,"[3.59375, 2.4375, 3.828125, 3.1875]"
False,6332,0,22956,2,"[3.1875, 3.15625, 1.875, 2.5]"
True,6333,3,22964,3,"[3.671875, 2.671875, 3.59375, 2.53125]"
True,6334,3,22969,3,"[2.5, 4.09375, 2.453125, 2.328125]"
False,6335,1,22970,3,"[3.390625, 2.546875, 2.609375, 2.421875]"
False,6336,3,22976,0,"[2.15625, 2.71875, 3.828125, 3.140625]"
False,6337,1,22996,2,"[3.921875, 3.0, 1.7578125, 2.859375]"
False,6338,0,22997,2,"[3.203125, 2.671875, 2.203125, 2.796875]"
False,6339,3,23000,0,"[3.15625, 3.921875, 3.5, 3.9375]"
True,6340,0,23012,0,"[3.046875, 3.59375, 3.265625, 3.71875]"
False,6341,3,23020,0,"[3.140625, 3.359375, 3.59375, 3.171875]"
False,6342,1,23023,2,"[3.265625, 3.359375, 2.453125, 3.609375]"
True,6343,3,23030,3,"[2.578125, 2.546875, 3.28125, 2.171875]"
False,6344,2,23038,3,"[2.9375, 2.34375, 3.109375, 2.125]"
False,6345,2,23045,0,"[2.078125, 2.90625, 2.703125, 3.171875]"
True,6346,3,23056,3,"[3.21875, 3.78125, 2.8125, 1.9296875]"
False,6347,0,23059,2,"[2.984375, 3.328125, 2.828125, 3.0625]"
True,6348,1,23061,1,"[3.3125, 2.984375, 3.34375, 3.1875]"
False,6349,1,23071,2,"[2.625, 2.765625, 1.9765625, 4.0]"
True,6350,0,23073,0,"[2.078125, 3.3125, 2.90625, 2.90625]"
True,6351,0,23079,0,"[2.421875, 2.453125, 3.234375, 2.5]"
True,6352,2,23084,2,"[3.453125, 4.53125, 2.3125, 4.28125]"
False,6353,0,23093,3,"[3.53125, 3.59375, 3.4375, 2.921875]"
True,6354,1,23106,1,"[2.828125, 2.4375, 3.4375, 2.46875]"
True,6355,2,23108,2,"[2.71875, 2.640625, 2.25, 2.4375]"
False,6356,1,23117,3,"[3.765625, 3.03125, 3.453125, 2.59375]"
False,6357,2,23119,0,"[3.25, 3.6875, 3.578125, 3.25]"
True,6358,0,23122,0,"[2.4375, 2.609375, 3.03125, 2.8125]"
False,6359,1,23131,0,"[1.859375, 2.59375, 2.15625, 2.359375]"
True,6360,2,23133,2,"[3.484375, 2.28125, 2.203125, 2.453125]"
False,6361,0,23136,2,"[2.734375, 2.828125, 2.65625, 3.9375]"
True,6362,1,23139,1,"[2.703125, 2.328125, 3.15625, 3.4375]"
False,6363,1,23142,2,"[3.34375, 4.03125, 2.4375, 2.671875]"
False,6364,3,23148,0,"[2.71875, 2.984375, 2.765625, 3.046875]"
False,6365,2,23154,1,"[3.0, 2.8125, 3.390625, 3.15625]"
False,6366,1,23163,3,"[2.28125, 2.1875, 2.90625, 2.171875]"
False,6367,2,23164,1,"[3.71875, 2.34375, 2.953125, 2.671875]"
False,6368,3,23165,2,"[2.8125, 3.453125, 2.125, 2.328125]"
False,6369,3,23177,0,"[2.140625, 3.140625, 2.96875, 3.125]"
False,6370,3,23178,0,"[2.34375, 2.421875, 2.53125, 2.390625]"
True,6371,1,23185,1,"[3.375, 3.078125, 3.21875, 3.46875]"
False,6372,3,23191,0,"[1.9453125, 2.5625, 2.671875, 3.0625]"
True,6373,3,23208,3,"[3.25, 4.1875, 3.8125, 2.46875]"
False,6374,0,23232,1,"[2.953125, 2.8125, 3.015625, 3.03125]"
False,6375,0,23236,1,"[3.25, 2.140625, 3.1875, 2.796875]"
False,6376,1,23237,0,"[2.40625, 2.640625, 2.84375, 2.84375]"
False,6377,0,23239,1,"[2.515625, 2.171875, 3.109375, 4.15625]"
False,6378,3,23250,1,"[2.84375, 2.34375, 3.46875, 2.578125]"
False,6379,3,23251,1,"[3.796875, 2.546875, 2.796875, 2.71875]"
False,6380,2,23255,1,"[3.078125, 2.625, 3.25, 2.9375]"
False,6381,1,23285,2,"[2.625, 3.21875, 2.25, 2.65625]"
False,6382,2,23290,0,"[2.5, 2.640625, 2.890625, 3.328125]"
False,6383,3,23291,0,"[2.203125, 2.3125, 2.796875, 2.421875]"
True,6384,3,23296,3,"[2.6875, 2.953125, 2.703125, 2.171875]"
False,6385,1,23301,2,"[2.078125, 2.6875, 1.9765625, 2.8125]"
True,6386,0,23307,0,"[2.9375, 3.71875, 3.203125, 3.09375]"
True,6387,1,23308,1,"[2.984375, 2.25, 2.296875, 2.46875]"
False,6388,3,23318,2,"[3.140625, 2.921875, 2.796875, 3.546875]"
True,6389,0,23321,0,"[2.390625, 4.34375, 3.453125, 2.875]"
False,6390,1,23329,0,"[2.921875, 3.046875, 4.625, 3.5625]"
True,6391,0,23332,0,"[2.15625, 3.015625, 2.78125, 2.828125]"
True,6392,2,23341,2,"[2.8125, 2.71875, 2.453125, 2.609375]"
False,6393,0,23354,1,"[3.375, 3.0, 3.4375, 3.640625]"
False,6394,1,23365,3,"[2.953125, 2.875, 3.09375, 2.46875]"
False,6395,1,23366,0,"[2.828125, 3.734375, 3.53125, 3.1875]"
True,6396,1,23377,1,"[2.984375, 2.53125, 2.765625, 2.984375]"
True,6397,1,23379,1,"[3.140625, 2.3125, 2.828125, 2.59375]"
False,6398,3,23380,0,"[2.09375, 3.65625, 3.140625, 2.625]"
False,6399,1,23386,2,"[2.90625, 3.421875, 2.609375, 2.921875]"
False,6400,0,23394,3,"[2.859375, 2.46875, 2.375, 2.0625]"
True,6401,3,23410,3,"[5.03125, 3.296875, 3.15625, 2.921875]"
False,6402,1,23452,0,"[2.234375, 3.0, 2.78125, 2.859375]"
True,6403,2,23453,2,"[2.703125, 2.9375, 2.671875, 3.125]"
False,6404,3,23457,1,"[2.90625, 2.65625, 2.78125, 2.921875]"
False,6405,2,23460,0,"[2.015625, 2.90625, 2.140625, 2.359375]"
True,6406,3,23464,3,"[3.234375, 3.65625, 3.453125, 2.875]"
False,6407,1,23466,3,"[2.9375, 3.03125, 3.84375, 2.890625]"
False,6408,1,23480,3,"[3.0625, 3.140625, 3.59375, 2.859375]"
True,6409,1,23485,1,"[3.015625, 2.78125, 3.15625, 3.296875]"
True,6410,1,23490,1,"[3.546875, 2.90625, 3.203125, 3.125]"
True,6411,0,23491,0,"[2.234375, 3.171875, 4.21875, 2.90625]"
False,6412,3,23495,0,"[2.3125, 2.78125, 2.65625, 2.359375]"
False,6413,0,23497,1,"[3.484375, 2.171875, 2.9375, 2.765625]"
True,6414,2,23512,2,"[2.578125, 3.03125, 2.109375, 2.953125]"
False,6415,1,23517,3,"[3.3125, 4.0, 3.96875, 2.71875]"
True,6416,1,23525,1,"[3.71875, 2.640625, 3.265625, 3.234375]"
False,6417,0,23537,2,"[3.59375, 3.234375, 2.84375, 2.875]"
False,6418,3,23540,2,"[2.609375, 2.6875, 2.515625, 2.84375]"
True,6419,3,23543,3,"[3.296875, 2.765625, 3.359375, 1.9375]"
False,6420,3,23549,1,"[3.75, 2.59375, 4.40625, 2.6875]"
False,6421,0,23560,3,"[3.640625, 3.859375, 3.6875, 3.53125]"
False,6422,2,23564,1,"[3.46875, 1.921875, 2.921875, 2.125]"
False,6423,0,23574,3,"[2.828125, 3.140625, 3.265625, 2.546875]"
False,6424,3,23586,1,"[3.21875, 2.421875, 3.3125, 2.875]"
True,6425,3,23601,3,"[4.0, 3.671875, 2.8125, 2.484375]"
True,6426,1,23604,1,"[3.375, 2.171875, 2.59375, 2.84375]"
False,6427,1,23608,0,"[2.96875, 3.203125, 3.234375, 3.296875]"
True,6428,3,23620,3,"[2.4375, 2.640625, 2.390625, 2.03125]"
False,6429,2,23621,3,"[4.125, 2.765625, 3.53125, 2.6875]"
False,6430,3,23622,0,"[2.125, 2.171875, 2.703125, 3.875]"
True,6431,0,23649,0,"[2.578125, 3.65625, 3.375, 2.828125]"
False,6432,3,23654,0,"[1.765625, 2.25, 2.015625, 2.453125]"
False,6433,0,23656,3,"[2.828125, 3.734375, 2.78125, 2.3125]"
True,6434,3,23659,3,"[2.953125, 3.765625, 3.3125, 2.578125]"
False,6435,2,23667,0,"[3.03125, 3.171875, 3.703125, 3.390625]"
True,6436,0,23671,0,"[2.5625, 2.6875, 3.609375, 2.625]"
False,6437,0,23684,2,"[2.453125, 2.40625, 2.0625, 2.421875]"
False,6438,0,23693,3,"[3.125, 3.25, 2.8125, 2.59375]"
False,6439,2,23699,3,"[3.234375, 3.03125, 2.75, 2.546875]"
False,6440,0,23710,3,"[3.703125, 2.9375, 2.796875, 2.453125]"
True,6441,1,23713,1,"[3.4375, 2.5625, 3.4375, 2.734375]"
True,6442,0,23721,0,"[3.375, 4.15625, 3.546875, 3.625]"
False,6443,3,23722,0,"[1.8984375, 2.109375, 2.234375, 2.421875]"
False,6444,2,23730,0,"[1.6015625, 2.28125, 2.953125, 2.046875]"
True,6445,2,23732,2,"[2.671875, 2.78125, 2.359375, 2.65625]"
False,6446,2,23733,0,"[3.0, 3.015625, 3.0625, 3.1875]"
False,6447,1,23737,0,"[2.703125, 3.046875, 3.03125, 3.0625]"
False,6448,0,23744,3,"[3.25, 3.328125, 3.328125, 2.109375]"
False,6449,2,23752,0,"[2.265625, 2.625, 2.640625, 2.5625]"
True,6450,2,23753,2,"[3.328125, 3.40625, 2.9375, 3.296875]"
False,6451,2,23760,0,"[3.109375, 3.421875, 3.265625, 3.3125]"
True,6452,2,23762,2,"[3.296875, 2.9375, 2.625, 4.15625]"
False,6453,0,23764,3,"[3.390625, 3.515625, 2.71875, 2.578125]"
False,6454,2,23766,3,"[3.015625, 3.171875, 2.796875, 2.53125]"
False,6455,1,23782,3,"[3.609375, 3.46875, 3.9375, 3.453125]"
False,6456,1,23783,3,"[2.328125, 3.09375, 2.65625, 2.03125]"
True,6457,3,23794,3,"[2.921875, 2.90625, 3.65625, 2.46875]"
False,6458,0,23803,1,"[3.53125, 1.9140625, 2.734375, 2.609375]"
True,6459,3,23810,3,"[3.171875, 3.25, 2.921875, 2.34375]"
False,6460,2,23814,3,"[2.5625, 3.890625, 3.34375, 1.9375]"
True,6461,0,23822,0,"[1.71875, 3.125, 3.046875, 3.6875]"
False,6462,2,23831,0,"[2.359375, 3.25, 2.6875, 2.75]"
True,6463,1,23846,1,"[2.921875, 2.140625, 2.890625, 3.125]"
False,6464,0,23850,3,"[2.578125, 4.53125, 2.890625, 2.53125]"
True,6465,0,23862,0,"[2.140625, 2.265625, 3.390625, 2.703125]"
True,6466,2,23866,2,"[2.765625, 2.828125, 2.546875, 2.75]"
True,6467,3,23873,3,"[3.640625, 2.71875, 2.875, 2.453125]"
False,6468,3,23886,2,"[3.078125, 2.59375, 2.5625, 3.359375]"
False,6469,3,23893,1,"[3.203125, 2.765625, 3.484375, 3.125]"
True,6470,3,23904,3,"[2.78125, 3.46875, 3.171875, 2.734375]"
False,6471,2,23905,3,"[3.328125, 2.859375, 2.6875, 2.5625]"
True,6472,2,23912,2,"[3.1875, 3.1875, 2.515625, 2.640625]"
False,6473,3,23913,2,"[3.609375, 3.140625, 2.984375, 3.09375]"
False,6474,1,23925,0,"[2.828125, 2.9375, 3.109375, 2.984375]"
False,6475,0,23928,3,"[4.1875, 4.5625, 4.03125, 3.671875]"
True,6476,1,23930,1,"[3.203125, 1.75, 2.703125, 3.21875]"
False,6477,1,23936,3,"[2.71875, 2.75, 2.796875, 2.578125]"
False,6478,1,23943,3,"[2.734375, 2.5625, 2.71875, 2.390625]"
False,6479,0,23951,2,"[2.703125, 2.4375, 2.359375, 3.09375]"
False,6480,1,23968,0,"[2.546875, 3.25, 2.9375, 2.859375]"
False,6481,2,23979,0,"[2.65625, 3.078125, 2.6875, 2.984375]"
False,6482,2,23981,3,"[4.25, 3.40625, 3.5, 2.65625]"
True,6483,3,23990,3,"[3.0625, 3.28125, 3.375, 3.0]"
False,6484,0,23992,2,"[3.734375, 3.125, 2.359375, 3.125]"
False,6485,3,23995,2,"[4.46875, 3.734375, 3.40625, 3.90625]"
False,6486,0,23996,3,"[2.390625, 2.046875, 2.859375, 1.796875]"
False,6487,2,24010,1,"[2.703125, 2.34375, 2.84375, 3.015625]"
False,6488,3,24021,0,"[2.65625, 3.09375, 2.65625, 2.828125]"
False,6489,3,24023,2,"[3.046875, 3.453125, 2.65625, 3.75]"
False,6490,2,24027,3,"[3.109375, 3.125, 2.8125, 2.71875]"
True,6491,0,24033,0,"[2.359375, 2.609375, 3.390625, 2.84375]"
False,6492,3,24037,1,"[3.265625, 2.78125, 3.3125, 3.203125]"
False,6493,1,24041,0,"[2.8125, 3.28125, 3.21875, 3.28125]"
True,6494,2,24049,2,"[3.390625, 3.0625, 2.59375, 2.890625]"
True,6495,3,24054,3,"[2.5, 2.875, 3.234375, 2.203125]"
True,6496,2,24055,2,"[3.65625, 3.03125, 1.984375, 2.484375]"
False,6497,0,24071,3,"[3.109375, 3.015625, 3.015625, 2.84375]"
False,6498,2,24073,3,"[3.328125, 3.390625, 3.53125, 2.28125]"
False,6499,3,24081,2,"[3.59375, 2.375, 2.3125, 3.71875]"
False,6500,3,24085,2,"[2.546875, 2.390625, 1.984375, 2.171875]"
False,6501,1,24097,2,"[2.890625, 4.03125, 2.640625, 3.5625]"
False,6502,1,24107,0,"[2.609375, 2.84375, 3.0, 3.15625]"
True,6503,0,24108,0,"[3.234375, 3.578125, 3.4375, 3.296875]"
False,6504,1,24111,2,"[3.171875, 3.109375, 2.5, 3.859375]"
False,6505,0,24117,3,"[3.484375, 3.453125, 2.671875, 2.515625]"
False,6506,2,24124,1,"[3.0, 2.609375, 3.734375, 2.84375]"
False,6507,3,24129,0,"[2.453125, 3.234375, 4.125, 3.34375]"
False,6508,2,24131,3,"[2.84375, 2.828125, 3.25, 2.75]"
False,6509,2,24136,0,"[1.9296875, 2.484375, 2.796875, 3.78125]"
False,6510,0,24144,2,"[3.0625, 3.546875, 2.5, 2.828125]"
False,6511,0,24154,3,"[2.640625, 3.0625, 3.3125, 2.203125]"
False,6512,3,24156,1,"[3.578125, 2.921875, 3.4375, 2.9375]"
False,6513,3,24164,1,"[2.90625, 2.03125, 2.046875, 2.390625]"
False,6514,1,24186,3,"[4.125, 3.703125, 3.28125, 2.046875]"
True,6515,2,24202,2,"[3.53125, 3.484375, 2.59375, 3.15625]"
True,6516,3,24215,3,"[3.34375, 3.65625, 3.59375, 2.734375]"
False,6517,1,24222,0,"[2.796875, 2.796875, 3.71875, 3.578125]"
False,6518,3,24228,0,"[2.140625, 2.390625, 3.125, 2.375]"
False,6519,3,24252,2,"[3.15625, 2.84375, 2.625, 3.125]"
False,6520,3,24262,2,"[3.8125, 3.109375, 2.609375, 3.578125]"
False,6521,1,24278,0,"[2.375, 3.515625, 3.984375, 4.0625]"
True,6522,3,24281,3,"[2.078125, 3.28125, 2.984375, 1.9296875]"
False,6523,3,24282,2,"[2.984375, 3.140625, 2.96875, 3.046875]"
True,6524,1,24295,1,"[3.578125, 3.109375, 3.109375, 3.28125]"
False,6525,1,24297,0,"[3.03125, 3.53125, 4.03125, 3.609375]"
False,6526,3,24298,2,"[2.59375, 3.1875, 2.515625, 2.734375]"
False,6527,1,24300,3,"[3.078125, 3.0, 3.59375, 2.578125]"
True,6528,3,24304,3,"[3.40625, 3.375, 3.1875, 2.90625]"
False,6529,2,24305,0,"[2.28125, 3.578125, 2.65625, 2.296875]"
False,6530,1,24312,2,"[3.0625, 2.734375, 2.484375, 3.0625]"
True,6531,2,24315,2,"[2.90625, 3.578125, 2.5625, 3.203125]"
True,6532,1,24322,1,"[3.734375, 2.171875, 2.828125, 2.65625]"
False,6533,2,24324,0,"[2.21875, 3.0, 3.09375, 2.828125]"
False,6534,0,24325,2,"[3.0, 3.53125, 2.59375, 3.015625]"
False,6535,0,24326,2,"[3.1875, 2.953125, 2.71875, 3.609375]"
True,6536,1,24331,1,"[2.796875, 2.296875, 2.703125, 2.703125]"
False,6537,2,24333,1,"[3.484375, 2.796875, 3.46875, 3.125]"
False,6538,0,24335,2,"[3.796875, 3.3125, 2.578125, 3.953125]"
False,6539,2,24342,0,"[3.0625, 3.34375, 3.765625, 3.375]"
True,6540,3,24351,3,"[3.765625, 3.515625, 3.28125, 2.59375]"
False,6541,3,24353,1,"[2.71875, 2.546875, 3.109375, 2.703125]"
True,6542,3,24373,3,"[3.890625, 3.546875, 2.875, 2.671875]"
True,6543,2,24375,2,"[3.421875, 3.25, 3.0, 3.453125]"
False,6544,1,24392,2,"[2.640625, 2.640625, 2.265625, 2.71875]"
False,6545,3,24400,0,"[3.109375, 3.421875, 3.515625, 3.4375]"
True,6546,1,24402,1,"[3.28125, 2.984375, 3.140625, 4.09375]"
False,6547,2,24405,1,"[3.21875, 2.109375, 3.109375, 3.046875]"
False,6548,3,24422,0,"[2.8125, 3.421875, 3.609375, 3.109375]"
False,6549,3,24427,1,"[3.28125, 2.65625, 4.0, 3.359375]"
False,6550,0,24432,3,"[2.828125, 3.265625, 2.5, 2.09375]"
False,6551,3,24433,1,"[2.75, 2.515625, 2.625, 2.796875]"
False,6552,2,24447,0,"[3.28125, 3.5, 3.328125, 3.5]"
True,6553,0,24448,0,"[2.578125, 3.5625, 2.6875, 2.671875]"
True,6554,3,24455,3,"[2.921875, 3.796875, 2.953125, 2.453125]"
False,6555,0,24456,3,"[4.09375, 3.53125, 3.671875, 3.390625]"
True,6556,1,24465,1,"[3.125, 2.28125, 2.546875, 2.671875]"
False,6557,3,24466,1,"[2.375, 1.6640625, 2.296875, 1.9609375]"
False,6558,3,24475,1,"[3.125, 2.75, 3.375, 2.796875]"
False,6559,3,24479,2,"[2.046875, 2.21875, 2.03125, 2.59375]"
False,6560,3,24485,0,"[3.03125, 3.765625, 3.21875, 3.3125]"
False,6561,0,24491,2,"[2.625, 3.140625, 2.5, 2.953125]"
False,6562,1,24496,0,"[1.7265625, 2.15625, 3.15625, 2.828125]"
True,6563,0,24518,0,"[3.140625, 3.265625, 3.140625, 3.21875]"
False,6564,3,24520,0,"[3.328125, 3.359375, 3.46875, 3.9375]"
False,6565,3,24523,1,"[2.515625, 2.09375, 2.375, 2.84375]"
False,6566,0,24528,1,"[3.1875, 2.59375, 4.5, 3.421875]"
False,6567,0,24538,3,"[2.5, 3.015625, 2.5625, 2.046875]"
False,6568,2,24544,3,"[3.046875, 3.09375, 3.21875, 2.59375]"
True,6569,1,24563,1,"[2.90625, 2.171875, 2.625, 2.859375]"
False,6570,3,24564,0,"[2.265625, 3.796875, 2.8125, 2.84375]"
True,6571,1,24566,1,"[3.40625, 3.03125, 3.234375, 3.109375]"
False,6572,2,24580,3,"[3.640625, 3.453125, 3.203125, 2.25]"
False,6573,1,24582,0,"[2.203125, 2.484375, 2.78125, 3.3125]"
True,6574,1,24595,1,"[3.453125, 2.65625, 3.15625, 4.15625]"
False,6575,3,24603,1,"[3.0, 2.515625, 2.828125, 3.15625]"
False,6576,1,24633,3,"[2.78125, 2.03125, 2.671875, 1.9296875]"
True,6577,0,24637,0,"[2.390625, 3.53125, 3.1875, 2.609375]"
False,6578,1,24651,3,"[2.9375, 2.46875, 2.671875, 1.5859375]"
